;Activity;Sensor_Added;Duration;Timestamp;LC_Activity;LC;Case
2505;[];0;2.29;2007-10-26 18:56:17.326477;6;c;21.0
2506;[6];6;1.68;2007-10-26 18:56:19.613682;6;s;21.0
2507;[];0;21.38;2007-10-26 18:56:21.294405;6;c;21.0
2508;[10];10;1.61;2007-10-26 18:56:42.673459;10;s;21.0
2509;[6];6;2.23;2007-10-26 18:56:44.039724;6;s;21.0
2510;[];0;-0.24;2007-10-26 18:56:44.279256;10;c;21.0
2511;[];0;54.04;2007-10-26 18:56:46.266821;6;c;21.0
2512;[6];6;2.31;2007-10-26 18:57:40.303959;6;s;21.0
2513;[];0;49.81;2007-10-26 18:57:42.617262;6;c;21.0
2514;[10];10;1.5;2007-10-26 18:58:32.432219;10;s;21.0
2515;[];0;194.55;2007-10-26 18:58:33.927351;10;c;21.0
2516;[5];5;1.79;2007-10-26 19:01:48.481888;5;s;21.0
2517;[];0;31.05;2007-10-26 19:01:50.267415;5;c;21.0
2518;[9];9;1.6;2007-10-26 19:02:21.321015;9;s;21.0
2519;[];0;6.64;2007-10-26 19:02:22.922986;9;c;21.0
2520;[10];10;1.96;2007-10-26 19:02:29.565337;10;s;21.0
2521;[];0;29.29;2007-10-26 19:02:31.520811;10;c;21.0
2522;[10];10;0.39;2007-10-26 19:03:00.812666;10;s;21.0
2523;[10, 5];5;1.51;2007-10-26 19:03:01.204651;5;s;21.0
2524;[10];0;1.55;2007-10-26 19:03:02.716736;5;c;21.0
2525;[];0;36.29;2007-10-26 19:03:04.261889;10;c;21.0
2526;[10];10;3.74;2007-10-26 19:03:40.552427;10;s;21.0
2527;[];0;17.36;2007-10-26 19:03:44.289368;10;c;21.0
2528;[10];10;1.58;2007-10-26 19:04:01.653465;10;s;21.0
2529;[];0;20.57;2007-10-26 19:04:03.232029;10;c;21.0
2530;[10];10;1.93;2007-10-26 19:04:23.803383;10;s;21.0
2531;[];0;8.55;2007-10-26 19:04:25.735174;10;c;21.0
2532;[10];10;3.51;2007-10-26 19:04:34.286671;10;s;21.0
2533;[];0;2.43;2007-10-26 19:04:37.796983;10;c;21.0
2534;[10];10;1.5;2007-10-26 19:04:40.222777;10;s;21.0
2535;[10, 10];10;1.66;2007-10-26 19:04:41.722344;10;s;21.0
2536;[];0;4.7;2007-10-26 19:04:43.385877;10;c;21.0
2537;[10];10;4.71;2007-10-26 19:04:48.088549;10;s;21.0
2538;[];0;27.27;2007-10-26 19:04:52.803208;10;c;21.0
2539;[10];10;2.51;2007-10-26 19:05:20.074578;10;s;21.0
2540;[];0;1.42;2007-10-26 19:05:22.582934;10;c;21.0
2541;[10];10;2.38;2007-10-26 19:05:24.004976;10;s;21.0
2542;[];0;25.45;2007-10-26 19:05:26.385366;10;c;21.0
2543;[10];10;1.23;2007-10-26 19:05:51.831652;10;s;21.0
2544;[];0;39.02;2007-10-26 19:05:53.059415;10;c;21.0
2545;[10];10;2.44;2007-10-26 19:06:32.078376;10;s;21.0
2546;[];0;56.18;2007-10-26 19:06:34.518264;10;c;21.0
2547;[10];10;3.98;2007-10-26 19:07:30.702869;10;s;21.0
2548;[];0;32.9;2007-10-26 19:07:34.686416;10;c;21.0
2549;[10];10;1.55;2007-10-26 19:08:07.582529;10;s;21.0
2550;[];0;35.21;2007-10-26 19:08:09.133091;10;c;21.0
2551;[10];10;1.72;2007-10-26 19:08:44.343477;10;s;21.0
2552;[];0;3.58;2007-10-26 19:08:46.063626;10;c;21.0
2553;[10];10;1.97;2007-10-26 19:08:49.642324;10;s;21.0
2554;[];0;10.18;2007-10-26 19:08:51.609744;10;c;21.0
2555;[6];6;0.64;2007-10-26 19:09:01.786644;6;s;21.0
2556;[6, 9];9;1.01;2007-10-26 19:09:02.430456;9;s;21.0
2557;[6];0;0.17;2007-10-26 19:09:03.438168;9;c;21.0
2558;[];0;13.64;2007-10-26 19:09:03.608114;6;c;21.0
2559;[6];6;0.83;2007-10-26 19:09:17.252935;6;s;21.0
2560;[];0;24.02;2007-10-26 19:09:18.084046;6;c;21.0
2561;[10];10;1.99;2007-10-26 19:09:42.105872;10;s;21.0
2562;[];0;10.11;2007-10-26 19:09:44.097307;10;c;21.0
2563;[10];10;1.66;2007-10-26 19:09:54.207432;10;s;21.0
2564;[];0;2.15;2007-10-26 19:09:55.865498;10;c;21.0
2565;[10];10;1.75;2007-10-26 19:09:58.014095;10;s;21.0
2566;[];0;0.66;2007-10-26 19:09:59.768479;10;c;21.0
2567;[10];10;2.14;2007-10-26 19:10:00.432291;10;s;21.0
2568;[];0;1.74;2007-10-26 19:10:02.575797;10;c;21.0
2569;[10];10;2.1;2007-10-26 19:10:04.315658;10;s;21.0
2570;[];0;0.27;2007-10-26 19:10:06.417314;10;c;21.0
2571;[10];10;1.04;2007-10-26 19:10:06.685243;10;s;21.0
2572;[];0;0.88;2007-10-26 19:10:07.728985;10;c;21.0
2573;[10];10;2.14;2007-10-26 19:10:08.610738;10;s;21.0
2574;[];0;2.66;2007-10-26 19:10:10.752124;10;c;21.0
2575;[10];10;1.63;2007-10-26 19:10:13.412059;10;s;21.0
2576;[];0;10.66;2007-10-26 19:10:15.038622;10;c;21.0
2577;[10];10;1.36;2007-10-26 19:10:25.698642;10;s;21.0
2578;[];0;63.83;2007-10-26 19:10:27.056712;10;c;21.0
2579;[10];10;1.55;2007-10-26 19:11:30.887215;10;s;21.0
2580;[];0;4.4;2007-10-26 19:11:32.432784;10;c;21.0
2581;[10];10;4.24;2007-10-26 19:11:36.831552;10;s;21.0
2582;[];0;7.83;2007-10-26 19:11:41.070332;10;c;21.0
2583;[10];10;1.4;2007-10-26 19:11:48.898097;10;s;21.0
2584;[];0;3.66;2007-10-26 19:11:50.295704;10;c;21.0
2585;[10];10;2.07;2007-10-26 19:11:53.960659;10;s;21.0
2586;[10, 10];10;1.09;2007-10-26 19:11:56.030131;10;s;21.0
2587;[];0;43.83;2007-10-26 19:11:57.119774;10;c;21.0
2588;[10];10;3.97;2007-10-26 19:12:40.950469;10;s;21.0
2589;[];0;18.21;2007-10-26 19:12:44.921343;10;c;21.0
2590;[10];10;1.71;2007-10-26 19:13:03.128174;10;s;21.0
2591;[];0;;2007-10-26 19:13:04.837706;10;c;21.0
2592;[10];10;1.01;2007-10-26 19:21:34.264372;10;s;22.0
2593;[];0;0.11;2007-10-26 19:21:35.276451;10;c;22.0
2594;[10];10;1.66;2007-10-26 19:21:35.390459;10;s;22.0
2595;[9];0;1.48;2007-10-26 19:21:37.009659;10;c;22.0
2596;[10, 9];9;-0.04;2007-10-26 19:21:37.047462;9;s;22.0
2597;[];0;18.51;2007-10-26 19:21:38.488579;9;c;22.0
2598;[10];10;1.71;2007-10-26 19:21:56.999609;10;s;22.0
2599;[];0;5.32;2007-10-26 19:21:58.710107;10;c;22.0
2600;[5];5;1.7;2007-10-26 19:22:04.028352;5;s;22.0
2601;[];0;2.42;2007-10-26 19:22:05.733115;5;c;22.0
2602;[5];5;0.13;2007-10-26 19:22:08.155442;5;s;22.0
2603;[5, 6];6;0.26;2007-10-26 19:22:08.287406;6;s;22.0
2604;[5, 6, 10];10;0.63;2007-10-26 19:22:08.550323;10;s;22.0
2605;[6, 10];0;0.77;2007-10-26 19:22:09.184138;5;c;22.0
2606;[10];0;0.13;2007-10-26 19:22:09.949931;6;c;22.0
2607;[];0;52.75;2007-10-26 19:22:10.081916;10;c;22.0
2608;[5];5;0.12;2007-10-26 19:23:02.832017;5;s;22.0
2609;[5, 6];6;0.47;2007-10-26 19:23:02.955979;6;s;22.0
2610;[5, 6, 10];10;1.05;2007-10-26 19:23:03.424842;10;s;22.0
2611;[10];0;0.95;2007-10-26 19:23:04.060051;6;c;22.0
2612;[6, 10];0;-0.42;2007-10-26 19:23:04.475534;5;c;22.0
2613;[10, 6];6;0.87;2007-10-26 19:23:05.011935;6;s;22.0
2614;[6];0;4.72;2007-10-26 19:23:05.879129;10;c;22.0
2615;[6, 10];10;3.45;2007-10-26 19:23:10.597802;10;s;22.0
2616;[6];0;3.61;2007-10-26 19:23:14.044824;10;c;22.0
2617;[];0;4.75;2007-10-26 19:23:17.657828;6;c;22.0
2618;[6];6;1.67;2007-10-26 19:23:22.411481;6;s;22.0
2619;[];0;2.6;2007-10-26 19:23:24.082018;6;c;22.0
2620;[6];6;1.04;2007-10-26 19:23:26.677987;6;s;22.0
2621;[];0;0.2;2007-10-26 19:23:27.717076;6;c;22.0
2622;[6];6;2.07;2007-10-26 19:23:27.914096;6;s;22.0
2623;[];0;4.08;2007-10-26 19:23:29.981273;6;c;22.0
2624;[6];6;1.63;2007-10-26 19:23:34.060772;6;s;22.0
2625;[];0;8.52;2007-10-26 19:23:35.690306;6;c;22.0
2626;[6];6;1.94;2007-10-26 19:23:44.210657;6;s;22.0
2627;[];0;1.23;2007-10-26 19:23:46.147107;6;c;22.0
2628;[6];6;2.67;2007-10-26 19:23:47.376767;6;s;22.0
2629;[];0;5.15;2007-10-26 19:23:50.043904;6;c;22.0
2630;[5];5;1.93;2007-10-26 19:23:55.198062;5;s;22.0
2631;[];0;3.79;2007-10-26 19:23:57.123682;5;c;22.0
2632;[10];10;1.82;2007-10-26 19:24:00.909615;10;s;22.0
2633;[];0;23.2;2007-10-26 19:24:02.726082;10;c;22.0
2634;[10];10;1.37;2007-10-26 19:24:25.927543;10;s;22.0
2635;[];0;13.33;2007-10-26 19:24:27.297154;10;c;22.0
2636;[10];10;1.52;2007-10-26 19:24:40.623011;10;s;22.0
2637;[];0;;2007-10-26 19:24:42.141572;10;c;22.0
2638;[10];10;1.53;2007-10-26 19:42:45.724973;10;s;23.0
2639;[10, 6];6;1.57;2007-10-26 19:42:47.258093;6;s;23.0
2640;[10];0;0.15;2007-10-26 19:42:48.826757;6;c;23.0
2641;[10, 6];6;0.15;2007-10-26 19:42:48.977722;6;s;23.0
2642;[10, 6, 7];7;0.52;2007-10-26 19:42:49.129663;7;s;23.0
2643;[6, 7];0;0.66;2007-10-26 19:42:49.650508;10;c;23.0
2644;[6, 7, 8];8;0.51;2007-10-26 19:42:50.313321;8;s;23.0
2645;[6, 7, 8, 9];9;0.7;2007-10-26 19:42:50.828176;9;s;23.0
2646;[7, 8, 9];0;0.97;2007-10-26 19:42:51.526972;6;c;23.0
2647;[8, 9];0;0.46;2007-10-26 19:42:52.496691;7;c;23.0
2648;[8];0;1.61;2007-10-26 19:42:52.953564;9;c;23.0
2649;[8, 9];9;0.46;2007-10-26 19:42:54.568311;9;s;23.0
2650;[8, 9, 7];7;1.05;2007-10-26 19:42:55.026628;7;s;23.0
2651;[8, 7, 6];6;2.59;2007-10-26 19:42:56.009811;6;s;23.0
2652;[8, 7];0;-0.07;2007-10-26 19:42:56.079013;9;c;23.0
2653;[8, 7, 6, 10];10;0.46;2007-10-26 19:42:58.604713;10;s;23.0
2654;[7, 6, 10];0;1.02;2007-10-26 19:42:59.062598;8;c;23.0
2655;[6, 10];0;2.0;2007-10-26 19:43:00.086314;7;c;23.0
2656;[6];0;1.9;2007-10-26 19:43:02.089736;10;c;23.0
2657;[6, 10];10;2.02;2007-10-26 19:43:03.985433;10;s;23.0
2658;[10];0;0.97;2007-10-26 19:43:06.009598;6;c;23.0
2659;[];0;0.25;2007-10-26 19:43:06.977678;10;c;23.0
2660;[10];10;1.42;2007-10-26 19:43:07.227694;10;s;23.0
2661;[10, 6];6;1.54;2007-10-26 19:43:08.643824;6;s;23.0
2662;[10];0;0.86;2007-10-26 19:43:10.185852;6;c;23.0
2663;[];0;2.54;2007-10-26 19:43:11.045758;10;c;23.0
2664;[6];6;0.63;2007-10-26 19:43:13.585184;6;s;23.0
2665;[6, 10];10;1.5;2007-10-26 19:43:14.211003;10;s;23.0
2666;[10];0;0.0;2007-10-26 19:43:15.709619;6;c;23.0
2667;[];0;0.37;2007-10-26 19:43:15.709619;10;c;23.0
2668;[10];10;3.87;2007-10-26 19:43:16.084471;10;s;23.0
2669;[];0;0.07;2007-10-26 19:43:19.953382;10;c;23.0
2670;[6];6;1.23;2007-10-26 19:43:20.025731;6;s;23.0
2671;[];0;0.31;2007-10-26 19:43:21.257028;6;c;23.0
2672;[6];6;2.65;2007-10-26 19:43:21.566916;6;s;23.0
2673;[];0;;2007-10-26 19:43:24.214173;6;c;23.0
2674;[6];6;1.0;2007-10-26 19:52:26.350063;6;s;24.0
2675;[];0;0.97;2007-10-26 19:52:27.345779;6;c;24.0
2676;[6];6;1.85;2007-10-26 19:52:28.319499;6;s;24.0
2677;[];0;56.05;2007-10-26 19:52:30.166996;6;c;24.0
2678;[6];6;2.0;2007-10-26 19:53:26.214365;6;s;24.0
2679;[];0;0.12;2007-10-26 19:53:28.213795;6;c;24.0
2680;[6];6;2.08;2007-10-26 19:53:28.334776;6;s;24.0
2681;[6, 10];10;0.86;2007-10-26 19:53:30.417186;10;s;24.0
2682;[10];0;4.4;2007-10-26 19:53:31.280919;6;c;24.0
2683;[];0;6.4;2007-10-26 19:53:35.683676;10;c;24.0
2684;[10];10;1.0;2007-10-26 19:53:42.084266;10;s;24.0
2685;[];0;;2007-10-26 19:53:43.084237;10;c;24.0
2686;[6];6;0.99;2007-10-26 19:58:44.224806;6;s;25.0
2687;[];0;;2007-10-26 19:58:45.217544;6;c;25.0
2688;[10];10;3.37;2007-10-26 21:01:44.483012;10;s;26.0
2689;[];0;;2007-10-26 21:01:47.852089;10;c;26.0
2690;[10];10;1.48;2007-10-26 21:07:32.035287;10;s;27.0
2691;[];0;149.57;2007-10-26 21:07:33.518886;10;c;27.0
2692;[10];10;1.47;2007-10-26 21:10:03.087742;10;s;27.0
2693;[];0;;2007-10-26 21:10:04.562332;10;c;27.0
2694;[10];10;2.16;2007-10-26 21:45:38.025474;10;s;28.0
2695;[];0;115.34;2007-10-26 21:45:40.184171;10;c;28.0
2696;[10];10;1.31;2007-10-26 21:47:35.524401;10;s;28.0
2697;[];0;;2007-10-26 21:47:36.835089;10;c;28.0
2698;[9];9;1.0;2007-10-26 22:16:28.017441;9;s;29.0
2699;[];0;;2007-10-26 22:16:29.019172;9;c;29.0
2700;[10];10;3.42;2007-10-26 22:25:16.844355;10;s;30.0
2701;[];0;0.33;2007-10-26 22:25:20.264421;10;c;30.0
2702;[10];10;2.19;2007-10-26 22:25:20.598308;10;s;30.0
2703;[];0;;2007-10-26 22:25:22.791715;10;c;30.0
2704;[10];10;2.66;2007-10-26 22:32:21.909894;10;s;31.0
2705;[];0;141.48;2007-10-26 22:32:24.567147;10;c;31.0
2706;[10];10;1.41;2007-10-26 22:34:46.042291;10;s;31.0
2707;[];0;38.27;2007-10-26 22:34:47.448643;10;c;31.0
2708;[10];10;1.02;2007-10-26 22:35:25.719233;10;s;31.0
2709;[];0;;2007-10-26 22:35:26.735987;10;c;31.0
2710;[9];9;0.95;2007-10-26 22:40:53.112833;9;s;32.0
2711;[];0;177.81;2007-10-26 22:40:54.062843;9;c;32.0
2712;[10];10;1.0;2007-10-26 22:43:51.873927;10;s;32.0
2713;[];0;263.24;2007-10-26 22:43:52.873654;10;c;32.0
2714;[10];10;1.53;2007-10-26 22:48:16.115259;10;s;32.0
2715;[];0;208.26;2007-10-26 22:48:17.642838;10;c;32.0
2716;[10];10;2.1;2007-10-26 22:51:45.903318;10;s;32.0
2717;[10, 9];9;0.4;2007-10-26 22:51:47.998741;9;s;32.0
2718;[10, 9, 6];6;1.33;2007-10-26 22:51:48.396624;6;s;32.0
2719;[10, 6];0;0.21;2007-10-26 22:51:49.726315;9;c;32.0
2720;[10];0;0.87;2007-10-26 22:51:49.938213;6;c;32.0
2721;[];0;0.13;2007-10-26 22:51:50.811966;10;c;32.0
2722;[6];6;1.7;2007-10-26 22:51:50.943947;6;s;32.0
2723;[];0;0.18;2007-10-26 22:51:52.643474;6;c;32.0
2724;[6];6;4.49;2007-10-26 22:51:52.827427;6;s;32.0
2725;[];0;3.0;2007-10-26 22:51:57.322345;6;c;32.0
2726;[6];6;4.1;2007-10-26 22:52:00.326632;6;s;32.0
2727;[];0;0.19;2007-10-26 22:52:04.425927;6;c;32.0
2728;[6];6;14.45;2007-10-26 22:52:04.613869;6;s;32.0
2729;[];0;1.52;2007-10-26 22:52:19.065458;6;c;32.0
2730;[6];6;1.49;2007-10-26 22:52:20.587608;6;s;32.0
2731;[];0;1.02;2007-10-26 22:52:22.074752;6;c;32.0
2732;[6];6;2.27;2007-10-26 22:52:23.093891;6;s;32.0
2733;[];0;15.86;2007-10-26 22:52:25.363699;6;c;32.0
2734;[6];6;9.68;2007-10-26 22:52:41.227434;6;s;32.0
2735;[6, 7];7;1.42;2007-10-26 22:52:50.906819;7;s;32.0
2736;[6, 7, 8];8;0.87;2007-10-26 22:52:52.326433;8;s;32.0
2737;[6, 7, 8, 9];9;0.5;2007-10-26 22:52:53.198198;9;s;32.0
2738;[7, 8, 9];0;0.69;2007-10-26 22:52:53.696072;6;c;32.0
2739;[7, 8, 9, 15];15;0.16;2007-10-26 22:52:54.381882;15;s;32.0
2740;[8, 9, 15];0;0.13;2007-10-26 22:52:54.539864;7;c;32.0
2741;[8, 9, 15, 14];14;0.93;2007-10-26 22:52:54.670819;14;s;32.0
2742;[9, 15, 14];0;0.34;2007-10-26 22:52:55.601555;8;c;32.0
2743;[9, 15, 14, 13];13;0.21;2007-10-26 22:52:55.945451;13;s;32.0
2744;[15, 14, 13];0;1.17;2007-10-26 22:52:56.157392;9;c;32.0
2745;[14, 13];0;0.43;2007-10-26 22:52:57.325083;15;c;32.0
2746;[14, 13, 12];12;0.82;2007-10-26 22:52:57.750954;12;s;32.0
2747;[14, 13, 12, 11];11;0.53;2007-10-26 22:52:58.574737;11;s;32.0
2748;[14, 11];0;0.49;2007-10-26 22:52:59.039251;12;c;32.0
2749;[14, 12, 11];0;-0.06;2007-10-26 22:52:59.100584;13;c;32.0
2750;[11];0;3.11;2007-10-26 22:52:59.529477;14;c;32.0
2751;[11, 13];13;0.43;2007-10-26 22:53:02.639785;13;s;32.0
2752;[11, 13, 12];12;0.67;2007-10-26 22:53:03.067798;12;s;32.0
2753;[13, 12];0;0.45;2007-10-26 22:53:03.733859;11;c;32.0
2754;[13, 12, 14];14;0.82;2007-10-26 22:53:04.183894;14;s;32.0
2755;[13, 14];0;0.68;2007-10-26 22:53:05.006797;12;c;32.0
2756;[13, 14, 15];15;1.37;2007-10-26 22:53:05.685044;15;s;32.0
2757;[13, 14, 15, 8];8;0.0;2007-10-26 22:53:07.053196;8;s;32.0
2758;[13, 14, 15, 8, 9];9;0.49;2007-10-26 22:53:07.053196;9;s;32.0
2759;[14, 15, 8, 9];0;1.15;2007-10-26 22:53:07.545228;13;c;32.0
2760;[15, 8];0;1.1;2007-10-26 22:53:08.083537;9;c;32.0
2761;[15, 8, 9];0;-0.61;2007-10-26 22:53:08.696383;14;c;32.0
2762;[8];0;1.2;2007-10-26 22:53:09.184338;15;c;32.0
2763;[8, 9];9;0.32;2007-10-26 22:53:10.389191;9;s;32.0
2764;[8, 9, 7];7;1.48;2007-10-26 22:53:10.712075;7;s;32.0
2765;[8, 7, 6];6;2.14;2007-10-26 22:53:12.034704;6;s;32.0
2766;[8, 7];0;-0.16;2007-10-26 22:53:12.192668;9;c;32.0
2767;[8, 7, 6, 10];10;0.48;2007-10-26 22:53:14.176105;10;s;32.0
2768;[8, 7, 6, 10, 11];11;0.19;2007-10-26 22:53:14.659982;11;s;32.0
2769;[8, 6, 10, 11];0;0.17;2007-10-26 22:53:14.846928;7;c;32.0
2770;[6, 11];0;1.32;2007-10-26 22:53:15.000079;8;c;32.0
2771;[8, 6, 11];0;-0.02;2007-10-26 22:53:15.016687;10;c;32.0
2772;[11];0;0.42;2007-10-26 22:53:16.320718;6;c;32.0
2773;[];0;0.12;2007-10-26 22:53:16.736685;11;c;32.0
2774;[6];6;3.95;2007-10-26 22:53:16.854672;6;s;32.0
2775;[];0;0.11;2007-10-26 22:53:20.803064;6;c;32.0
2776;[6];6;13.95;2007-10-26 22:53:20.918045;6;s;32.0
2777;[6, 7];7;0.99;2007-10-26 22:53:34.865945;7;s;32.0
2778;[6, 7, 8];8;0.99;2007-10-26 22:53:35.857682;8;s;32.0
2779;[6, 7, 8, 9];9;2.14;2007-10-26 22:53:36.851409;9;s;32.0
2780;[7, 8, 9];0;0.47;2007-10-26 22:53:38.990836;6;c;32.0
2781;[8, 9];0;1.98;2007-10-26 22:53:39.462702;7;c;32.0
2782;[8];0;1.83;2007-10-26 22:53:41.438169;9;c;32.0
2783;[8, 9];9;0.12;2007-10-26 22:53:43.263696;9;s;32.0
2784;[8, 9, 7];7;0.94;2007-10-26 22:53:43.386667;7;s;32.0
2785;[8, 7];0;0.6;2007-10-26 22:53:44.331395;9;c;32.0
2786;[8, 7, 1];1;1.36;2007-10-26 22:53:44.933222;1;s;32.0
2787;[8, 7, 1, 23];23;1.92;2007-10-26 22:53:46.294874;23;s;32.0
2788;[7, 1, 23];0;0.0;2007-10-26 22:53:48.214368;8;c;32.0
2789;[7, 1, 23, 22];22;0.24;2007-10-26 22:53:48.214368;22;s;32.0
2790;[1, 23, 22];0;0.84;2007-10-26 22:53:48.457295;7;c;32.0
2791;[1, 23, 22, 21];21;0.36;2007-10-26 22:53:49.300045;21;s;32.0
2792;[1, 22, 21];0;0.57;2007-10-26 22:53:49.661936;23;c;32.0
2793;[22, 21];0;0.71;2007-10-26 22:53:50.235791;1;c;32.0
2794;[22, 21, 24];24;2.27;2007-10-26 22:53:50.941598;24;s;32.0
2795;[21, 24];0;0.68;2007-10-26 22:53:53.206957;22;c;32.0
2796;[24];0;0.13;2007-10-26 22:53:53.886786;21;c;32.0
2797;[24, 25];25;2.33;2007-10-26 22:53:54.016755;25;s;32.0
2798;[25];0;1.3;2007-10-26 22:53:56.346139;24;c;32.0
2799;[25, 26];26;0.63;2007-10-26 22:53:57.645766;26;s;32.0
2800;[26];0;0.82;2007-10-26 22:53:58.274618;25;c;32.0
2801;[26, 25];25;2.04;2007-10-26 22:53:59.099376;25;s;32.0
2802;[26];0;2.4;2007-10-26 22:54:01.140835;25;c;32.0
2803;[26, 27];27;0.39;2007-10-26 22:54:03.536194;27;s;32.0
2804;[27];0;1.62;2007-10-26 22:54:03.928078;26;c;32.0
2805;[27, 28];28;1.45;2007-10-26 22:54:05.551636;28;s;32.0
2806;[27, 28, 29];29;0.91;2007-10-26 22:54:07.000824;29;s;32.0
2807;[27, 28, 29, 30];30;1.22;2007-10-26 22:54:07.915006;30;s;32.0
2808;[27, 28, 29, 30, 36];36;0.16;2007-10-26 22:54:09.130691;36;s;32.0
2809;[27, 29, 30, 36];0;0.13;2007-10-26 22:54:09.287647;28;c;32.0
2810;[29, 30, 36];0;2.49;2007-10-26 22:54:09.422601;27;c;32.0
2811;[29, 30];0;1.07;2007-10-26 22:54:11.910503;36;c;32.0
2812;[29, 30, 36];36;0.35;2007-10-26 22:54:12.975624;36;s;32.0
2813;[30, 36];0;4.15;2007-10-26 22:54:13.320671;29;c;32.0
2814;[30, 36, 35];35;0.73;2007-10-26 22:54:17.474978;35;s;32.0
2815;[36, 35];0;4.85;2007-10-26 22:54:18.207821;30;c;32.0
2816;[35];0;2.01;2007-10-26 22:54:23.057542;36;c;32.0
2817;[35, 36];36;2.35;2007-10-26 22:54:25.066729;36;s;32.0
2818;[35];0;1.45;2007-10-26 22:54:27.413066;36;c;32.0
2819;[35, 36];36;3.1;2007-10-26 22:54:28.861723;36;s;32.0
2820;[35, 36, 35];35;0.14;2007-10-26 22:54:31.956893;35;s;32.0
2821;[35, 36, 35, 30];30;0.88;2007-10-26 22:54:32.096845;30;s;32.0
2822;[35, 36, 35, 30, 31];31;0.59;2007-10-26 22:54:32.978609;31;s;32.0
2823;[36, 30, 31];0;0.78;2007-10-26 22:54:33.570578;35;c;32.0
2824;[36, 31];0;1.63;2007-10-26 22:54:34.348653;30;c;32.0
2825;[36, 31, 30];30;0.36;2007-10-26 22:54:35.978802;30;s;32.0
2826;[31, 30];0;0.28;2007-10-26 22:54:36.334828;36;c;32.0
2827;[31, 30, 36];36;1.26;2007-10-26 22:54:36.610856;36;s;32.0
2828;[30, 36];0;2.98;2007-10-26 22:54:37.870981;31;c;32.0
2829;[36];0;1.49;2007-10-26 22:54:40.850988;30;c;32.0
2830;[];0;8.93;2007-10-26 22:54:42.338741;36;c;32.0
2831;[36];36;0.65;2007-10-26 22:54:51.269323;36;s;32.0
2832;[36, 30];30;0.17;2007-10-26 22:54:51.924121;30;s;32.0
2833;[36, 30, 31];31;1.37;2007-10-26 22:54:52.096081;31;s;32.0
2834;[36, 31];0;0.95;2007-10-26 22:54:53.467699;30;c;32.0
2835;[31];0;0.15;2007-10-26 22:54:54.415443;36;c;32.0
2836;[31, 36];36;1.07;2007-10-26 22:54:54.565392;36;s;32.0
2837;[31];0;0.12;2007-10-26 22:54:55.635187;36;c;32.0
2838;[31, 36];36;0.71;2007-10-26 22:54:55.757161;36;s;32.0
2839;[31, 36, 30];30;1.91;2007-10-26 22:54:56.462955;30;s;32.0
2840;[31, 36, 30, 31, 37, 29];29;1.37;2007-10-26 22:54:58.096507;29;s;32.0
2841;[31, 36, 30, 31];31;0.41;2007-10-26 22:54:58.376438;31;s;32.0
2842;[31, 36, 30, 31, 37];37;-0.69;2007-10-26 22:54:58.786325;37;s;32.0
2843;[36, 30, 37, 29];0;0.95;2007-10-26 22:54:59.464128;31;c;32.0
2844;[37, 29];0;2.51;2007-10-26 22:55:00.067382;36;c;32.0
2845;[36, 37, 29];0;-0.35;2007-10-26 22:55:00.413874;30;c;32.0
2846;[37];0;1.22;2007-10-26 22:55:02.573284;29;c;32.0
2847;[];0;47.29;2007-10-26 22:55:03.793954;37;c;32.0
2848;[37];37;1.58;2007-10-26 22:55:51.082107;37;s;32.0
2849;[37, 29];29;1.26;2007-10-26 22:55:52.665852;29;s;32.0
2850;[37, 29, 30];30;0.73;2007-10-26 22:55:53.926501;30;s;32.0
2851;[37, 29, 30, 36];36;1.29;2007-10-26 22:55:54.660301;36;s;32.0
2852;[29, 30, 36];0;0.12;2007-10-26 22:55:55.951957;37;c;32.0
2853;[30, 36];0;2.77;2007-10-26 22:55:56.076573;29;c;32.0
2854;[30, 36, 31];31;0.52;2007-10-26 22:55:58.845173;31;s;32.0
2855;[30, 36, 31, 35];35;0.12;2007-10-26 22:55:59.365035;35;s;32.0
2856;[30, 36, 31, 35, 32];32;1.45;2007-10-26 22:55:59.487006;32;s;32.0
2857;[36, 31, 35, 32];0;0.28;2007-10-26 22:56:00.934607;30;c;32.0
2858;[36, 31, 35, 32, 34];34;0.31;2007-10-26 22:56:01.218522;34;s;32.0
2859;[36, 35, 32, 34];0;1.97;2007-10-26 22:56:01.527446;31;c;32.0
2860;[35, 34];0;2.67;2007-10-26 22:56:03.056022;36;c;32.0
2861;[36, 35, 34];0;-0.44;2007-10-26 22:56:03.497911;32;c;32.0
2862;[35, 34, 36];36;1.16;2007-10-26 22:56:05.721315;36;s;32.0
2863;[35, 36];0;0.98;2007-10-26 22:56:06.880993;34;c;32.0
2864;[35];0;2.13;2007-10-26 22:56:07.858711;36;c;32.0
2865;[];0;41.41;2007-10-26 22:56:09.986131;35;c;32.0
2866;[35];35;3.87;2007-10-26 22:56:51.392047;35;s;32.0
2867;[];0;6.75;2007-10-26 22:56:55.261475;35;c;32.0
2868;[35];35;2.28;2007-10-26 22:57:02.007878;35;s;32.0
2869;[];0;12.52;2007-10-26 22:57:04.284395;35;c;32.0
2870;[35];35;0.42;2007-10-26 22:57:16.809121;35;s;32.0
2871;[35, 34];34;3.0;2007-10-26 22:57:17.228012;34;s;32.0
2872;[35, 34, 32];32;1.39;2007-10-26 22:57:20.227205;32;s;32.0
2873;[35, 34];0;0.24;2007-10-26 22:57:21.621835;32;c;32.0
